sigla;nome;cred_aula;cred_trabalho;ch_total
CAC0306;Projeto Teoria do Teatro II;4;12;420
CJE0583;Projetos em Fotografia Documental;2;2;90
CJE0599;Projetos em Jornalismo Digital;4;1;90
CJE0532;Projetos em Radio;4;2;120
CMU0521;Projetos em Repertorio Coral I;2;2;90
CMU0698;Projetos em Repertorio Coral II;2;2;90
CJE0533;Projetos em Televisao;8;4;240
CRP0317;Projetos Experimentais em Propaganda e Publicidade;4;4;180
CAC0690;Projetos Teatrais I;8;12;480
CAC0691;Projetos Teatrais II;8;12;480
CRP0168;Promocao de Vendas;4;1;90
CRP0171;Propaganda Ideologica;2;0;30
CTR0689;Radio e Midias Sonoras I;4;2;120
CTR0697;Radio e Midias Sonoras II;4;2;120
CTR0682;Radio e Midias Sonoras III;4;2;120
CJE0603;Radiojornalismo;4;2;120
CCA0257;Realidade Socio-econômica e Politica Brasileira;4;2;120
CBD0200;Recursos Informacionais I;2;0;30
CBD0201;Recursos Informacionais II;4;0;60
CRP0325;Redacao Publicitaria I;4;1;90
CRP0326;Redacao Publicitaria II;4;1;90
CRP0327;Redacao Publicitaria III;4;0;60
CBD0272;Redes Eletrônicas e Ambientes de Informacao;4;1;90
CMU0410;Reducao de Partituras ao Piano I;2;0;30
CMU0411;Reducao de Partituras ao Piano II;2;0;30
CMU0440;Regencia Coral I;4;6;240
CMU0441;Regencia Coral II;4;6;240
CMU0442;Regencia Coral III;4;6;240
CMU0443;Regencia Coral IV;4;6;240
CMU0444;Regencia Coral V;4;6;240
CMU0445;Regencia Coral VI;4;6;240
CMU0531;Regencia Coral VII;4;6;240
CMU0532;Regencia Coral VIII;4;6;240
CMU0424;Regencia Orquestral I;3;3;135
CMU0425;Regencia Orquestral II;3;3;135
CMU0446;Regencia Orquestral III;3;3;135
CMU0447;Regencia Orquestral IV;3;3;135
CMU0368;Regencia Orquestral V;4;0;60
CMU0369;Regencia Orquestral VI;4;0;60
CMU0370;Regencia Orquestral VII;4;14;480
CMU0371;Regencia Orquestral VIII;4;15;510
CRP0534;Relacionamento com as Midias e Opiniao Publica;4;0;60
CRP0429;Relacoes Publicas Comunitarias e Terceiro Setor;2;1;60
CRP0430;Relacoes Publicas Internacionais;2;0;30
CMU0522;Repertorio Coral Brasileiro: Musica e Literatura;2;2;90
CMU0533;Repertorio Orquestral I;2;2;90
CMU0534;Repertorio Orquestral II;2;2;90
CMU0886;Representacao Retorica e Interpretacao da Musica de Haydn;3;3;135
CRP0498;Representacao Simbolica e Tecnologias da Virtualidade no Turismo;4;0;60
CJE0646;Retorica e Construcao do Discurso;4;2;120
CMU0686;Ritmica;2;2;90
CJE0669;Romance Distopico;2;1;60
CMU0689;Seminario de Execucao Musical I;2;0;30
CMU0690;Seminario de Execucao Musical II;2;0;30
CMU0691;Seminario de Execucao Musical III;2;0;30
CMU0692;Seminario de Execucao Musical IV;2;0;30
CTR0693;Seminario Tematico I;4;2;120
CTR0809;Seminario Tematico II;4;2;120
CBD0293;Seminarios de Informacao;2;0;30
CAC0663;Seminarios dos Projetos I;2;0;30
CAC0689;Seminarios dos Projetos II;2;0;30
CMU0882;Seminarios Integrados de Pesquisa;0;6;180
CAP0233;Serigrafia;4;1;90
CBD0129;Servicos ao Usuario;4;0;60
CBD0270;Software Livre e Informatizacao de Bibliotecas;3;1;75
CTR0813;Som I;4;2;120
CTR0664;Som II;4;2;120
CTR0668;Som III;4;2;120
CTR0687;Som IV;4;2;120
CAC0277;Sonoplastia;4;0;60
CCA0324;Subjetividades, Dataficacao e Biopoder;4;0;60
CAP0293;Suportes nao Convencionais na Tridimensionalidade;4;2;120
CAC0370;Teatro Brasileiro I;4;2;120
CAC0565;Teatro Brasileiro I;4;2;120
CAC0372;Teatro Brasileiro II;4;2;120
CAC0566;Teatro Brasileiro II;4;2;120
CAC0553;Teatro de Animacao I;4;0;60
CAC0557;Teatro de Animacao II;4;2;120
CAC0240;Teatro e Educacao I;4;0;60
CAC0611;Teatro e Educacao I;4;0;60
CAC0241;Teatro e Educacao II;4;3;150
CAC0639;Teatro e Educacao II;4;3;150
CAC0560;Teatro e Sociedade;4;4;180
CMU0601;Tecnica de Execucao do Violino I;2;1;60
CMU0602;Tecnica de Execucao do Violino II;2;1;60
CMU0603;Tecnica de Execucao do Violino III;2;1;60
CMU0604;Tecnica de Execucao do Violino IV;2;1;60
CMU0605;Tecnica de Execucao do Violino V;2;1;60
CMU0606;Tecnica de Execucao do Violino VI;2;1;60
CMU0607;Tecnica de Execucao do Violino VII;2;1;60
CMU0608;Tecnica de Execucao do Violino VIII;2;1;60
CMU0862;Tecnica de Execucao do Violoncelo I;2;1;60
CMU0863;Tecnica de Execucao do Violoncelo II;2;1;60
CMU0864;Tecnica de Execucao do Violoncelo III;2;1;60
CMU0865;Tecnica de Execucao do Violoncelo IV;2;1;60
CMU0866;Tecnica de Execucao do Violoncelo V;2;1;60
CMU0867;Tecnica de Execucao do Violoncelo VI;2;1;60
CMU0868;Tecnica de Execucao do Violoncelo VII;2;1;60
CMU0869;Tecnica de Execucao do Violoncelo VIII;2;1;60
CRP0481;Tecnica Publicitaria;2;0;30
CMU0885;Tecnicas de reeducacao corporal e tecnicas de abrandamento de APM (Ansiedade de Performance Musical);4;1;90
CRP0443;Tecnicas e Instrumentos de Comunicacao Dirigida em Relacoes Publicas;4;0;60
CJE0522;Tecnicas Graficas em Jornalismo;3;2;105
CMU0694;Tecnicas para Analise Musical de Obras Pos-tonais;2;6;210
CBD0296;Tecnologia da Informacao em Bibliotecas Digitais;4;1;90
CJE0640;Tecnologia Digital para Editoracao;4;2;120
CMU0449;Tecnologia Musical;3;0;45
CCA0290;Tecnologias da Comunicacao na Sociedade Contemporânea;4;0;60
CJE0526;Telejornalismo;4;1;90
CMU0657;Tendencias Pedagogicas em Educacao Musical II;2;2;90
CMU0543;Tendencias Pedagogicas na Educacao Musical I;2;2;90
CBD0262;Teoria da Acao Cultural;4;0;60
CCA0255;Teoria da Comunicacao;4;2;120
CJE0508;Teoria da Comunicacao;2;1;60
CRP0389;Teoria da Opiniao Publica;4;0;60
CRP0491;Teoria da Opiniao Publica em Contextos Digitais;4;0;60
CTR0654;Teoria do Audiovisual I;4;2;120
CTR0690;Teoria do Audiovisual II;4;2;120
CAC0259;Teoria do Teatro I;4;2;120
CAC0569;Teoria do Teatro I;4;2;120
CAC0260;Teoria do Teatro II;4;2;120
CAC0597;Teoria do Teatro II;4;2;120
CAC0596;Teoria do Teatro III;4;2;120
CAC0637;Teoria do Teatro IV;4;12;420
CTR0800;Teoria e Analise das Midias Audiovisuais;2;0;30
CRP0391;Teoria e Historia das Relacoes Publicas;4;1;90
CCA0277;Teoria e Metodos de Pesquisa em Comunicacao;4;0;60
CMU0693;Teoria e Pratica da Musica Barroca;3;0;45
CRP0349;Teoria e Tecnica da Publicidade I;4;1;90
CRP0426;Teoria e Tecnica da Publicidade II;4;1;90
CCA0282;Teorias da Comunicacao;4;0;60
CRP0385;Teorias das Organizacoes Aplicadas a Comunicacao;4;1;90
CCA0314;Teorias do Signo;2;0;30
CJE0641;Teorias e Praticas da Leitura;4;4;180
CRP0488;Teorometria;4;0;60
CCA0313;Textos Comunicacionais;2;0;30
CJE0652;Topicos Avancados em Jornalismo;2;1;60
CRP0457;Topicos em Gestao de Organizacoes do Turismo;4;1;90
CMU0590;Topicos em Improvisacao I;3;0;45
CMU0841;Topicos em Musica de Câmara I;3;1;75
CAC0677;Topicos Especiais em Artes Cenicas;4;0;60
CRP0493;Trabalho de Campo em area de Protecao Ambiental;2;2;90
CRP0495;Trabalho de Campo em Atrativos Historico-Culturais;2;2;90
CRP0497;Trabalho de Campo em Destino Turistico;2;2;90
CRP0494;Trabalho de Campo em Empreendimento Turistico;2;2;90
CRP0496;Trabalho de Campo em Operacao Turistica;2;2;90
CMU0300;Trabalho de Conclusao de Curso;1;2;75
CMU0301;Trabalho de Conclusao de Curso;0;3;90
CMU0467;Trabalho de Conclusao de Curso;1;2;75
CRP0440;Trabalho de Conclusao de Curso;2;2;90
CRP0490;Trabalho de Conclusao de Curso;2;2;90
CTR0676;Trabalho de Conclusao de Curso;6;12;450
CCA0310;Trabalho de Conclusao de Curso (Aulas de Orientacao, realizacao e defesa);4;6;240
CMU0836;Trabalho de Conclusao de Curso - Canto e Arte Lirica;1;2;75
CMU0835;Trabalho de Conclusao de Curso - Composicao;1;2;75
CMU0730;Trabalho de Conclusao de Curso - Instrumento;1;2;75
CMU0837;Trabalho de Conclusao de Curso - Regencia;1;2;75
CJE0662;Trabalho de Conclusao de Curso I;2;10;330
CTR0811;Trabalho de Conclusao de Curso I;4;4;180
CJE0651;Trabalho de Conclusao de Curso II;18;10;570
CTR0812;Trabalho de Conclusao de Curso II;4;4;180
CAC0358;Trabalho de Conclusao de Curso Tcc;4;12;420
CRP0478;Transportes e Turismo;4;2;120
CMU0819;Trombone I;1;6;195
CMU0820;Trombone II;1;6;195
CMU0821;Trombone III;1;6;195
CMU0822;Trombone IV;1;6;195
CMU0823;Trombone V;1;6;195
CMU0824;Trombone VI;1;6;195
CMU0825;Trombone VII;1;6;195
CMU0826;Trombone VIII;1;6;195
CMU0714;Trompa I;1;6;195
CMU0715;Trompa II;1;6;195
CMU0716;Trompa III;1;6;195
CMU0717;Trompa IV;1;6;195
CMU0718;Trompa V;1;6;195
CMU0719;Trompa VI;1;6;195
CMU0720;Trompa VII;1;6;195
CMU0721;Trompa VIII;1;6;195
CMU0803;Trompete I;1;6;195
CMU0804;Trompete II;1;6;195
CMU0805;Trompete III;1;6;195
CMU0806;Trompete IV;1;6;195
CMU0807;Trompete V;1;6;195
CMU0808;Trompete VI;1;6;195
CMU0809;Trompete VII;1;6;195
CMU0810;Trompete VIII;1;6;195
CMU0827;Tuba I;1;6;195
CMU0828;Tuba II;1;6;195
CMU0829;Tuba III;1;6;195
CMU0830;Tuba IV;1;6;195
CMU0831;Tuba V;1;6;195
CMU0832;Tuba VI;1;6;195
CMU0833;Tuba VII;1;6;195
CMU0834;Tuba VIII;1;6;195
CRP0470;Turismo e Meio Ambiente;4;1;90
CRP0455;Turismo e Relacoes Interpessoais;2;0;30
CRP0554;Turismo, Cidade e Patrimônio: questoes contemporâneas;4;2;120
CMU0839;Villa-Lobos e os Metais Orquestrais Suas Possibilidades  Interpretativas;2;1;60
CMU0731;Viola Brasileira I;1;6;195
CMU0732;Viola Brasileira II;1;6;195
CMU0733;Viola Brasileira III;1;6;195
CMU0734;Viola Brasileira IV;1;6;195
CMU0735;Viola Brasileira V;1;6;195
CMU0736;Viola Brasileira VI;1;6;195
CMU0737;Viola Brasileira VII;1;6;195
CMU0738;Viola Brasileira VIII;1;6;195
CMU0811;Viola I;1;6;195
CMU0812;Viola II;1;6;195
CMU0813;Viola III;1;6;195
CMU0814;Viola IV;1;6;195
CMU0815;Viola V;1;6;195
CMU0816;Viola VI;1;6;195
CMU0817;Viola VII;1;6;195
CMU0818;Viola VIII;1;6;195
CMU0779;Violao I;1;6;195
CMU0780;Violao II;1;6;195
CMU0781;Violao III;1;6;195
CMU0782;Violao IV;1;6;195
CMU0783;Violao V;1;6;195
CMU0784;Violao VI;1;6;195
CMU0785;Violao VII;1;6;195
CMU0786;Violao VIII;1;6;195
CMU0771;Violino I;1;6;195
CMU0772;Violino II;1;6;195
CMU0773;Violino III;1;6;195
CMU0774;Violino IV;1;6;195
CMU0775;Violino V;1;6;195
CMU0776;Violino VI;1;6;195
CMU0777;Violino VII;1;6;195
CMU0778;Violino VIII;1;6;195
CMU0722;Violoncelo I;1;6;195
CMU0723;Violoncelo II;1;6;195
CMU0724;Violoncelo III;1;6;195
CMU0725;Violoncelo IV;1;6;195
CMU0726;Violoncelo V;1;6;195
CMU0727;Violoncelo VI;1;6;195
CMU0728;Violoncelo VII;1;6;195
CMU0729;Violoncelo VIII;1;6;195
CAC0683;Vocalidades Contemporâneas;4;0;60
CAP0224;Xilogravura;4;1;90
EFE0151;Analise de Jogo no Esporte Coletivo;2;1;60
EFE0171;Analise tecnico-tatica de modalidades esportivas de combate;2;1;60
EFP0136;Aplicacoes e Implicacoes de Conceitos de Estatistica nos Estudos da Educacao Fisica e Esporte;2;2;90
EFB0301;Aprendizagem Motora;4;1;90
EFP0128;Aprendizagem Motora Aplicada a Educacao Fisica e Esporte;2;1;60
EFP0133;Arte Marcial Chinesa: cultura e movimento;2;0;30
EFB0101;Aspectos Biodinâmicos da Pratica Esportiva I;2;0;30
EFB0109;Aspectos Biodinâmicos da Pratica Esportiva II;2;0;30
EFB0102;Aspectos Biodinâmicos do Rugby;2;0;30
3900006;Atividades Academico-Cientifico-Culturais;0;0;0
EFE0101;Atletismo I;4;0;60
EFE0132;Avaliacao no Esporte;2;1;60
EFE0156;Bases Fisiologicas da Avaliacao e do Treinamento Aerobio;4;0;60
EFE0118;Basquetebol I;4;0;60
EFE0138;Basquetebol II;4;0;60
EFB0222;Biomecânica Aplicada;4;0;60
EFB0203;Bioquimica da Atividade Motora;3;0;45
EFE0146;Canoagem;2;0;30
EFB0110;Coaching de Bem Estar e Saude;2;1;60
EFB0224;Controle Motor;4;1;90
EFB0205;Crescimento e Desenvolvimento Humano;4;1;90
EFP0271;Dimensoes Antropologicas da Educacao Fisica;4;1;90
EFP0131;Dimensoes Antropologicas da Educacao Fisica e do Esporte;4;1;90
EFP0298;Dimensoes Econômicas e Administrativas da Educacao Fisica;4;1;90
EFE0153;Dimensoes Econômicas e Administrativas da Educacao Fisica e do  Esporte;4;1;90
EFP0198;Dimensoes Filosoficas da Educacao Fisica;4;2;120
EFP0132;Dimensoes Filosoficas da Educacao Fisica e do Esporte;4;2;120
EFP0371;Dimensoes Historicas da Educacao Fisica;4;1;90
EFP0137;Dimensoes Historicas da Educacao Fisica e do Esporte;4;0;60
EFP0273;Dimensoes Psicologicas da Educacao Fisica;4;1;90
EFE0164;Dimensoes Psicologicas da Educacao Fisica e do Esporte;4;1;90
EFP0130;Dimensoes Psicologicas da Educacao Fisica e do Esporte;4;1;90
EFE0154;Dimensoes Sociologicas da Educacao Fisica e do Esporte;4;0;60
EFP0373;Dimensoes Sociologicas e Politicas da Educacao Fisica;4;1;90
EFP0396;Educacao Fisica Adaptada I;4;1;90
EFP0481;Educacao Fisica Adaptada II;4;1;90
EFP0110;Educacao Fisica Escolar;4;0;60
EFP0118;Educacao Fisica Escolar Adaptada I;4;1;90
EFP0122;Educacao Fisica Escolar Adaptada II;4;1;90
EFP0394;Educacao Fisica na Adolescencia I;4;2;120
EFP0103;Educacao Fisica na Adolescencia II;4;2;120
EFP0108;Educacao Fisica na Educacao Infantil;2;2;90
EFP0116;Educacao Fisica na Educacao Infantil I;4;1;90
EFP0120;Educacao Fisica na Educacao Infantil II;4;1;90
EFP0471;Educacao Fisica na Idade Adulta I;4;2;120
EFP0492;Educacao Fisica na Idade Adulta II;4;2;120
EFP0390;Educacao Fisica na Primeira Infância I;4;2;120
EFP0475;Educacao Fisica na Primeira Infância II;4;2;120
EFP0392;Educacao Fisica na Segunda Infância I;4;2;120
EFP0477;Educacao Fisica na Segunda Infância II;4;2;120
EFP0473;Educacao Fisica na Terceira Idade I;4;1;90
EFP0494;Educacao Fisica na Terceira Idade II;4;0;60
EFP0117;Educacao Fisica no Ensino Fundamental do 1º ao 5º ano I;4;1;90
EFP0121;Educacao Fisica no Ensino Fundamental do 1º ao 5º ano II;4;1;90
EFP0123;Educacao Fisica no Ensino Fundamental do 6º ao 9º ano I;4;1;90
EFP0125;Educacao Fisica no Ensino Fundamental do 6º ao 9º ano II;4;1;90
EFP0106;Educacao Fisica no Ensino Fundamental I;2;2;90
EFP0107;Educacao Fisica no Ensino Fundamental II;2;2;90
EFP0109;Educacao Fisica no Ensino Medio;2;2;90
EFP0124;Educacao Fisica no Ensino Medio I;4;1;90
EFP0126;Educacao Fisica no Ensino Medio II;4;1;90
EFE0107;Esporte e Deficiencia I;4;1;90
EFE0128;Esporte e Deficiencia II;4;0;60
EFE0149;Esporte e Meio Ambiente;2;1;60
EFP0496;Estagio Supervisionado em Educacao Fisica;2;8;270
EFP0111;Estagio Supervisionado em Educacao Fisica I;2;1;60
EFP0112;Estagio Supervisionado em Educacao Fisica II;0;2;60
EFP0113;Estagio Supervisionado em Educacao Fisica III;0;3;90
EFP0114;Estagio Supervisionado em Educacao Fisica IV;0;3;90
EFE0108;Estagio Supervisionado em Esporte I;2;2;90
EFE0160;Estagio Supervisionado em Esporte I;2;2;90
EFE0109;Estagio Supervisionado em Esporte II;0;4;120
EFE0161;Estagio Supervisionado em Esporte II;0;3;90
EFE0141;Estagio Supervisionado em Esporte III;0;5;150
EFE0162;Estagio Supervisionado em Esporte III;0;4;120
EFE0121;Estagio Supervisionado em Esporte IV;0;6;180
EFE0163;Estagio Supervisionado em Esporte IV;0;4;120
EFB0108;Exercicio Fisico e Doencas Crônico-Degenerativas;5;1;105
EFB0105;Fisiologia da Atividade Motora I;3;1;75
EFB0106;Fisiologia da Atividade Motora II;3;1;75
EFE0170;Fisiologia do Esporte;3;2;105
EFB0221;Fundamentos da Biomecânica;4;0;60
EFP0104;Fundamentos da Educacao Fisica Escolar I;2;2;90
EFP0115;Fundamentos da Educacao Fisica Escolar I;2;0;30
EFP0105;Fundamentos da Educacao Fisica Escolar II;2;2;90
EFP0119;Fundamentos da Educacao Fisica Escolar II;2;0;30
EFE0176;Fundamentos da Neurociencia Aplicados ao Esporte;3;0;45
EFE0142;Futebol I;4;0;60
EFE0123;Futebol II;4;0;60
EFE0130;Futsal;4;0;60
EFB0100;Genetica da Atividade Motora;2;1;60
EFE0158;Gestao de Projetos e Organizacao de Eventos Esportivos;2;1;60
EFE0268;Ginastica Artistica;4;0;60
EFE0127;Ginastica Olimpica II;4;0;60
EFE0159;Ginastica Para Todos;2;0;30
EFE0104;Handebol I;4;0;60
EFP0102;Introducao a Educacao Fisica;4;3;150
3900003;Introducao a Educacao Fisica e Esporte I;2;2;90
3900004;Introducao a Educacao Fisica e Esporte II;2;2;90
EFB0128;Introducao a Pesquisa Cientifica;2;1;60
EFE0435;Jornalismo Esportivo;2;0;30
EFE0119;Judô I;4;0;60
EFE0139;Judô II;4;0;60
EFP0134;Lazer e Movimento;4;0;60
EFE0112;Legislacao e Politica no Esporte;2;1;60
EFE0157;Marketing e Comunicacao no Esporte;2;1;60
EFB0303;Medidas e Avaliacao da Atividade Motora;2;1;60
EFE0111;Modalidades Esportivas e Alternativas;4;0;60
EFE0120;Modalidades Esportivas e Alternativas II;4;0;60
EFP0398;Monografia em Educacao Fisica I;2;4;150
EFP0483;Monografia em Educacao Fisica II;0;4;120
EFP0498;Monografia em Educacao Fisica III;0;4;120
EFE0368;Monografia Em Esporte I;1;4;135
EFE0449;Monografia em Esporte II;0;4;120
EFE0468;Monografia em Esporte III;0;4;120
EFE0135;Natacao I;4;0;60
EFE0124;Natacao II;4;0;60
EFB0107;Nutricao e Atividade Motora;3;1;75
EFE0175;Nutricao Esportiva;2;1;60
EFP0129;Pedagogia de Modalidades de Combate, Lutas e Artes Marciais;2;1;60
EFE0117;Pedagogia do Esporte;2;1;60
EFE0174;Pesquisa em Ciencia do Esporte;3;2;105
EFE0152;Planejamento do Treinamento Fisico-Esportivo;4;1;90
EFE0172;Preparacao fisica de atletas de modalidades esportivas de combate;2;1;60
EFP0135;Producao de Conhecimento para Educacao Fisica Escolar;2;2;90
EFE0148;Remo;2;0;30
3900005;Seminario em Educacao Fisica e Esporte;4;0;60
EFB0305;Socorros de Urgencia;2;1;60
EFB0111;Suplementacao Nutricional e Performance;2;1;60
EFE0150;Tecnicas em Psicossociologia do Esporte;2;1;60
EFE0476;Teoria do Treinamento Esportivo;4;0;60
EFB0223;Topicos Avancados em Biomecânica;2;1;60
EFP0138;Trabalho de Conclusao de Curso I;2;4;150
EFP0139;Trabalho de Conclusao de Curso II;0;4;120
EFP0127;Trabalho de Conclusao de Curso III;0;4;120
EFE0144;Treinamento a Longo Prazo e Talento Esportivo;3;1;75
EFE0145;Treinamento da Potencia Aerobia;2;0;30
EFE0143;Treinamento de Forca Aplicada ao Esporte;4;0;60
EFE0173;Treinamento de Potencia Aplicado ao Esporte;2;1;60
EFP0140;Tutoria Academica e Vocacional para Educacao Fisica e Esporte;2;2;90
EFE0114;Voleibol I;4;0;60
EFE0129;Voleibol II;4;0;60
REF0002;Anatomia Humana I;4;0;60
REF0009;Anatomia Humana II;4;0;60
REF0030;Antropologia da Educacao Fisica e Esporte;4;1;90
REF0023;Aprendizagem Motora;4;0;60
REF0062;Atividades Complementares em Educacao Fisica e Esporte;0;7;210
REF0004;Biologia Tecidual/Molecular;2;0;30
REF0015;Biomecânica I;4;0;60
REF0022;Biomecânica II;4;0;60
REF0010;Bioquimica do Exercicio;4;0;60
REF0003;Bioquimica e Biofisica;4;0;60
REF0081;Cinesiologia Aplicada a Educacao Fisica e ao Esporte;4;0;60
REF0016;Controle Motor;4;0;60
REF0017;Crescimento e Desenvolvimento Humano;3;1;75
REF0024;Desenvolvimento Motor;4;0;60
REF0049;Educacao Fisica Adaptada;4;0;60
REF0011;Epidemiologia do Exercicio;2;0;30
REF0021;Estagio Supervisionado de Observacao I;1;1;45
REF0028;Estagio Supervisionado de Observacao II;1;1;45
REF0042;Estagio Supervisionado em Educacao Fisica e Esporte I;1;3;105
REF0033;Estagio Supervisionado em Educacao Fisica e Esporte II;1;3;105
REF0035;Estagio Supervisionado em Educacao Fisica e Esporte III;1;3;105
REF0037;Estagio Supervisionado em Educacao Fisica e Esporte IV;1;3;105
REF0050;Exercicio Fisico e Obesidade;4;0;60
REF0079;Exercicio Fisico em Condicoes Especiais de Saude I;4;0;60
REF0080;Exercicio Fisico em Condicoes Especiais de Saude II;4;0;60
REF0054;Exercicio Fisico para Populacoes Especiais;4;0;60
REF0005;Filosofia da Educacao Fisica e Esporte;4;0;60
REF0008;Fisiologia do Exercicio I;4;0;60
REF0014;Fisiologia do exercicio II;2;0;30
REF0001;Fisiologia Geral;4;0;60
REF0078;Fundamentos da Analise de Jogo;4;0;60
REF0031;Fundamentos da Atividade Fisica;4;1;90
REF0029;Fundamentos do Treinamento Fisico;2;0;30
REF0032;Gestao e Marketing na Educacao Fisica e Esporte;4;0;60
REF0013;Historia da Educacao Fisica e Esporte;4;0;60
REF0006;Introducao a Educacao Fisica e Esporte;4;0;60
REF0012;Introducao a Pesquisa Cientifica;4;0;60
REF0063;Medidas e Avaliacao em Educacao Fisica e Esporte;3;1;75
REF0043;Metodologia Biomecânica para Analise do Movimento Humano;4;0;60
REF0034;Monografia I;2;2;90
REF0036;Monografia II;2;2;90
REF0007;Nocoes de Estatistica;3;1;75
REF0018;Nutricao e Exercicio;4;0;60
REF0027;Pedagogia da Educacao Fisica e do Esporte I;4;0;60
REF0077;Pedagogia da Educacao Fisica e do Esporte II;4;0;60
REF0060;Pedagogia do Esporte;4;0;60
REF0061;Praticas Esportivas em Educacao Fisica e Saude;4;0;60
REF0019;Primeiros Socorros;2;0;30
REF0059;Programa de Esporte Aquatico;4;0;60
REF0055;Programa de Esporte Coletivo I;4;0;60
REF0056;Programa de Esporte Coletivo II;4;0;60
REF0057;Programa de Esporte Individual I;4;0;60
REF0058;Programa de Esporte Individual II;4;0;60
REF0039;Programa de Exercicio Fisico na Infância I;4;0;60
REF0041;Programa de Exercicio Fisico na Infância II;4;0;60
REF0052;Programa de Exercicio Fisico para Adolescentes I;4;0;60
REF0053;Programa de Exercicio Fisico para Adolescentes II;4;0;60
REF0045;Programa de Exercicio Fisico para Adultos I;4;0;60
REF0046;Programa de Exercicio Fisico para Adultos II;4;0;60
REF0047;Programa de Exercicio Fisico para Idosos I;4;0;60
REF0048;Programa de Exercicio Fisico para Idosos II;4;0;60
REF0051;Programa de Treinamento Esportivo;4;0;60
REF0025;Psicologia do Esporte e do Exercicio;4;0;60
REF0044;Resolucao de Problemas em Praticas Integradas de Saude, Educacao e Educacao Fisica;4;1;90
REF0084;Saude coletiva e atuacao do profissional de Educacao Fisica;2;1;60
REF0083;Seminars in Sport Marketing;2;1;60
REF0026;Sociologia da Educacao Fisica e Esporte;4;0;60
REF0020;Tecnologia em Educacao Fisica e Esporte;2;0;30
REF0038;Trabalho de Conclusao de Curso I;2;2;90
